agency,dac_category,country,amt
STATE,Humanitarian,Nigeria,1151131.0
STATE,Humanitarian,North Macedonia,476657.0
STATE,Humanitarian,Pakistan,29724698.0
STATE,Humanitarian,Panama,2456594.0
STATE,Humanitarian,Peru,3497000.0
STATE,Humanitarian,Russia,20668963.0
STATE,Humanitarian,Rwanda,3203279.0
STATE,Humanitarian,Serbia,1767747.0
STATE,Humanitarian,Sierra Leone,10777510.0
STATE,Humanitarian,Somalia,41467214.0
STATE,Humanitarian,South Africa,1191371.0
STATE,Humanitarian,South Sudan,96733705.0
STATE,Humanitarian,Sri Lanka,1996043.0
STATE,Humanitarian,Sudan,14916105.0
STATE,Humanitarian,Syria,345218873.0
STATE,Humanitarian,Tajikistan,90044.0
STATE,Humanitarian,Tanzania,5354923.0
STATE,Humanitarian,Thailand,60625191.0
STATE,Humanitarian,Timor-Leste,17301538.0
STATE,Humanitarian,Togo,3174004.0
STATE,Humanitarian,Turkey,49376317.0
STATE,Humanitarian,Uganda,18744621.0
STATE,Humanitarian,Ukraine,104768660.0
STATE,Humanitarian,Uruguay,580000.0
STATE,Humanitarian,Venezuela,2784387.0
STATE,Humanitarian,Vietnam,2465309.0
STATE,Humanitarian,West Bank/Gaza,172634843.0
STATE,Humanitarian,Yemen,6868097.0
STATE,Humanitarian,Zambia,2144986.0
STATE,Humanitarian,Zimbabwe,476000.0
STATE,Infrastructure,Albania,22738.0
STATE,Infrastructure,Argentina,15036.0
STATE,Infrastructure,China (P.R.C.),704098.0
STATE,Infrastructure,Guyana,48579.0
STATE,Infrastructure,India,6415416.0
STATE,Infrastructure,Iraq,182424969.0
STATE,Infrastructure,Kyrgyzstan,1801658.0
STATE,Infrastructure,Romania,602.0
STATE,Infrastructure,St. Kitts and Nevis,90561.0
STATE,Infrastructure,Thailand,58941.0
STATE,Infrastructure,Ukraine,47931.0
STATE,Infrastructure,Zimbabwe,28608.0
STATE,Other,Afghanistan,2376358.0
STATE,Other,Albania,1063500.0
STATE,Other,Algeria,180293.0
STATE,Other,Armenia,4669572.0
STATE,Other,Azerbaijan,3402074.0
STATE,Other,Bangladesh,75932.0
STATE,Other,Belarus,3353670.0
STATE,Other,Belize,688116.0
STATE,Other,Benin,29261.0
STATE,Other,Bolivia,44375.0
STATE,Other,Bosnia and Herzegovina,644040.0
STATE,Other,Botswana,51794.0
STATE,Other,Brazil,1240540.0
STATE,Other,Bulgaria,2101604.0
STATE,Other,Burkina Faso,120772.0
STATE,Other,Burma (Myanmar),304825.0
STATE,Other,Burundi,28115.0
STATE,Other,Cabo Verde,6442.0
STATE,Other,Cambodia,135668.0
STATE,Other,Cameroon,296304.0
STATE,Other,Chad,357509.0
STATE,Other,Chile,51949.0
STATE,Other,China (P.R.C.),2144557.0
STATE,Other,Colombia,22107558.0
STATE,Other,Comoros,93543.0
STATE,Other,Congo (Brazzaville),1675.0
STATE,Other,Congo (Kinshasa),30952.0
STATE,Other,Costa Rica,1013471.0
STATE,Other,Cote d'Ivoire,11511.0
STATE,Other,Cyprus,18005.0
STATE,Other,Dominica,36814.0
STATE,Other,Dominican Republic,34541.0
STATE,Other,Ecuador,2048120.0
STATE,Other,Egypt,499966.0
STATE,Other,El Salvador,157572.0
STATE,Other,Equatorial Guinea,49032.0
STATE,Other,Eritrea,42228.0
STATE,Other,Estonia,828753.0
STATE,Other,Fiji,37741.0
STATE,Other,French Polynesia,34582.0
STATE,Other,Gabon,46505.0
STATE,Other,Gambia,9570.0
STATE,Other,Georgia,14260154.0
STATE,Other,Ghana,60855.0
STATE,Other,Guatemala,219544.0
STATE,Other,Guinea,43500.0
STATE,Other,Guinea-Bissau,4756.0
STATE,Other,Honduras,603991.0
STATE,Other,Hungary,1759158.0
STATE,Other,India,185545.0
STATE,Other,Indonesia,90670.0
STATE,Other,Iraq,3782469.0
STATE,Other,Israel,2081098.0
STATE,Other,Jordan,788646.0
STATE,Other,Kazakhstan,13728757.0
STATE,Other,Kenya,62714.0
STATE,Other,Kosovo,1578033.0
STATE,Other,Kuwait,2019531.0
STATE,Other,Kyrgyzstan,361649.0
STATE,Other,Lebanon,685646.0
STATE,Other,Lesotho,94904.0
STATE,Other,Liberia,6442.0
STATE,Other,Libya,3077732.0
STATE,Other,Madagascar,62227.0
STATE,Other,Malawi,14957.0
STATE,Other,Malaysia,94077.0
STATE,Other,Maldives,34521.0
STATE,Other,Mali,25400.0
STATE,Other,Mauritania,3435.0
STATE,Other,Mauritius,2452.0
STATE,Other,Moldova,378520.0
STATE,Other,Mongolia,39889.0
STATE,Other,Montenegro,392763.0
STATE,Other,Morocco,2477947.0
STATE,Other,Mozambique,136686.0
STATE,Other,Nepal,1085769.0
STATE,Other,Nigeria,318378.0
STATE,Other,North Macedonia,185673.0
STATE,Other,Pakistan,204567.0
STATE,Other,Panama,1008717.0
STATE,Other,Papua New Guinea,2166.0
STATE,Other,Paraguay,114591.0
STATE,Other,Peru,5413036.0
STATE,Other,Philippines,137474.0
STATE,Other,Poland,119811.0
STATE,Other,Romania,5290506.0
STATE,Other,Russia,30652648.0
STATE,Other,Rwanda,101940.0
STATE,Other,Senegal,76569.0
STATE,Other,Serbia,2493229.0
STATE,Other,Sierra Leone,18909.0
STATE,Other,Slovenia,365436.0
STATE,Other,Solomon Islands,22294534.0
STATE,Other,South Africa,168554.0
STATE,Other,Sri Lanka,160657.0
STATE,Other,Sudan,645168.0
STATE,Other,Syria,1574756.0
STATE,Other,Tajikistan,3205407.0
STATE,Other,Tanzania,48839.0
STATE,Other,Thailand,6597964.0
STATE,Other,Timor-Leste,63158.0
STATE,Other,Togo,17386.0
STATE,Other,Tunisia,4932560.0
STATE,Other,Turkey,4363735.0
STATE,Other,Turkmenistan,332828.0
STATE,Other,Uganda,367657.0
STATE,Other,Ukraine,3555755.0
STATE,Other,United Arab Emirates,88363.0
STATE,Other,Uzbekistan,238086.0
STATE,Other,Vietnam,66242.0
STATE,Other,Yemen,318208.0
STATE,Other,Zimbabwe,59655.0
TDA,Agriculture,Argentina,68422.0
TDA,Agriculture,China (P.R.C.),272067.0
TDA,Agriculture,Gabon,271607.0
TDA,Agriculture,India,291460.0
TDA,Agriculture,Romania,224490.0
TDA,Agriculture,Tanzania,97129.0
TDA,Agriculture,Turkey,6897.0
TDA,Economic Growth,Afghanistan,1607988.0
TDA,Economic Growth,Azerbaijan,1349493.0
TDA,Economic Growth,Bangladesh,378843.0
TDA,Economic Growth,Bolivia,6761.0
TDA,Economic Growth,Botswana,21144.0
TDA,Economic Growth,Brazil,584922.0
TDA,Economic Growth,Chile,7353.0
TDA,Economic Growth,China (P.R.C.),1124515.0
TDA,Economic Growth,Colombia,4857.0
TDA,Economic Growth,Dominican Republic,894077.0
TDA,Economic Growth,Egypt,526129.0
TDA,Economic Growth,El Salvador,843703.0
TDA,Economic Growth,Ethiopia,35514.0
TDA,Economic Growth,Ghana,1058.0
TDA,Economic Growth,Guatemala,342596.0
TDA,Economic Growth,India,1149300.0
TDA,Economic Growth,Indonesia,1186592.0
TDA,Economic Growth,Jordan,160231.0
TDA,Economic Growth,Kazakhstan,48397.0
TDA,Economic Growth,Madagascar,497614.0
TDA,Economic Growth,Mexico,1158946.0
TDA,Economic Growth,Mongolia,89968.0
TDA,Economic Growth,Morocco,162837.0
TDA,Economic Growth,Nigeria,2093652.0
TDA,Economic Growth,Pakistan,73026.0
TDA,Economic Growth,Panama,941237.0
TDA,Economic Growth,Poland,3590.0
TDA,Economic Growth,Romania,467988.0
TDA,Economic Growth,Russia,772133.0
TDA,Economic Growth,Rwanda,126107.0
TDA,Economic Growth,South Africa,136533.0
TDA,Economic Growth,Thailand,27777.0
TDA,Economic Growth,Timor-Leste,856281.0
TDA,Economic Growth,Turkey,73132.0
TDA,Economic Growth,Venezuela,35996.0
TDA,Economic Growth,Vietnam,1343389.0
TDA,Economic Growth,Yemen,3726.0
TDA,Education,Azerbaijan,5446.0
TDA,Governance,Brazil,235722.0
TDA,Governance,China (P.R.C.),3226.0
TDA,Governance,Colombia,17367.0
TDA,Governance,India,763074.0
TDA,Governance,Indonesia,15125.0
TDA,Governance,Iraq,2607.0
TDA,Governance,Philippines,809762.0
TDA,Governance,Romania,261284.0
TDA,Health and Population,Algeria,33128.0
TDA,Health and Population,Azerbaijan,47623.0
TDA,Health and Population,Bangladesh,334076.0
TDA,Health and Population,Belize,251056.0
TDA,Health and Population,Bosnia and Herzegovina,3679.0
TDA,Health and Population,Cameroon,56811.0
TDA,Health and Population,Chile,179217.0
TDA,Health and Population,China (P.R.C.),1795682.0
TDA,Health and Population,Czechia,1385.0
TDA,Health and Population,Egypt,13675.0
TDA,Health and Population,Hungary,414805.0
TDA,Health and Population,India,164267.0
TDA,Health and Population,Jamaica,34377.0
TDA,Health and Population,Jordan,707983.0
TDA,Health and Population,Kenya,250206.0
TDA,Health and Population,Mexico,1780485.0
TDA,Health and Population,Montenegro,3577.0
TDA,Health and Population,Morocco,351685.0
TDA,Health and Population,Nepal,6932.0
TDA,Health and Population,Nigeria,3466.0
TDA,Health and Population,Romania,514333.0
TDA,Health and Population,Russia,562090.0
TDA,Health and Population,Slovak Republic,422711.0
TDA,Health and Population,South Africa,55454.0
TDA,Health and Population,Sri Lanka,271640.0
TDA,Health and Population,Turkey,10299.0
TDA,Health and Population,Venezuela,35408.0
TDA,Health and Population,Vietnam,164924.0
TDA,Health and Population,Yemen,909511.0
TDA,Humanitarian,Chile,222991.0
TDA,Humanitarian,Romania,50338.0
TDA,Humanitarian,Sri Lanka,344590.0
TDA,Humanitarian,Turkey,33486.0
TDA,Humanitarian,Ukraine,730309.0
TDA,Infrastructure,Afghanistan,58594.0
TDA,Infrastructure,Algeria,780503.0
TDA,Infrastructure,Angola,136719.0
TDA,Infrastructure,Armenia,25602.0
TDA,Infrastructure,Azerbaijan,263041.0
TDA,Infrastructure,Bosnia and Herzegovina,320832.0
TDA,Infrastructure,Brazil,3447937.0
TDA,Infrastructure,Bulgaria,906474.0
TDA,Infrastructure,Burma (Myanmar),643375.0
TDA,Infrastructure,Cambodia,38878.0
TDA,Infrastructure,Cameroon,548567.0
TDA,Infrastructure,Chile,929253.0
TDA,Infrastructure,China (P.R.C.),8807965.0
TDA,Infrastructure,Colombia,1099848.0
TDA,Infrastructure,Croatia,342288.0
TDA,Infrastructure,Djibouti,132427.0
TDA,Infrastructure,Ecuador,16336.0
TDA,Infrastructure,Egypt,876002.0
TDA,Infrastructure,Ethiopia,1675759.0
TDA,Infrastructure,Georgia,5894.0
TDA,Infrastructure,Ghana,1473827.0
TDA,Infrastructure,Guinea,197261.0
TDA,Infrastructure,Haiti,501503.0
TDA,Infrastructure,Hungary,3404.0
TDA,Infrastructure,India,7039448.0
TDA,Infrastructure,Indonesia,962631.0
TDA,Infrastructure,Iraq,1305253.0
TDA,Infrastructure,Jamaica,1235504.0
TDA,Infrastructure,Jordan,449703.0
TDA,Infrastructure,Kazakhstan,308160.0
TDA,Infrastructure,Kenya,203712.0
TDA,Infrastructure,Korea Republic,20289.0
TDA,Infrastructure,Laos,177056.0
TDA,Infrastructure,Lebanon,122401.0
TDA,Infrastructure,Liberia,4852.0
TDA,Infrastructure,Libya,174699.0
TDA,Infrastructure,Lithuania,551796.0
TDA,Infrastructure,Madagascar,5730.0
TDA,Infrastructure,Malaysia,125025.0
TDA,Infrastructure,Mali,130030.0
TDA,Infrastructure,Mauritius,866697.0
TDA,Infrastructure,Mexico,1532698.0
TDA,Infrastructure,Montenegro,57520.0
TDA,Infrastructure,Morocco,2792922.0
TDA,Infrastructure,Namibia,739931.0
TDA,Infrastructure,Niger,323098.0
TDA,Infrastructure,Nigeria,792200.0
TDA,Infrastructure,North Macedonia,32930.0
TDA,Infrastructure,Pakistan,1992011.0
TDA,Infrastructure,Panama,808765.0
TDA,Infrastructure,Peru,883001.0
TDA,Infrastructure,Philippines,1239186.0
TDA,Infrastructure,Poland,324395.0
TDA,Infrastructure,Romania,806293.0
TDA,Infrastructure,Russia,1059870.0
TDA,Infrastructure,Rwanda,5417.0
TDA,Infrastructure,Senegal,330865.0
TDA,Infrastructure,Serbia,52898.0
TDA,Infrastructure,South Africa,1758889.0
TDA,Infrastructure,Tajikistan,459495.0
TDA,Infrastructure,Tanzania,224920.0
TDA,Infrastructure,Thailand,706670.0
TDA,Infrastructure,Trinidad and Tobago,6916.0
TDA,Infrastructure,Turkey,1248868.0
TDA,Infrastructure,Turkmenistan,159372.0
TDA,Infrastructure,Uganda,329633.0
TDA,Infrastructure,Ukraine,58941.0
TDA,Infrastructure,Venezuela,921748.0
TDA,Infrastructure,Vietnam,1834375.0
TDA,Infrastructure,West Bank/Gaza,5730.0
TDA,Infrastructure,Yemen,627067.0
TDA,Infrastructure,Zambia,919932.0
TDA,Other,Azerbaijan,1357557.0
TDA,Other,Bosnia and Herzegovina,2209154.0
TDA,Other,Brazil,166905.0
TDA,Other,Bulgaria,16945.0
TDA,Other,Cameroon,429789.0
TDA,Other,Chile,434073.0
TDA,Other,China (P.R.C.),2492431.0
TDA,Other,Cote d'Ivoire,147141.0
TDA,Other,Czechia,334793.0
TDA,Other,Djibouti,51446.0
TDA,Other,Ghana,28171.0
TDA,Other,Hungary,3521.0
TDA,Other,India,325136.0
TDA,Other,Indonesia,547384.0
TDA,Other,Jordan,132055.0
TDA,Other,Kazakhstan,809276.0
TDA,Other,Malaysia,3726.0
TDA,Other,Mali,71809.0
TDA,Other,Mexico,126871.0
TDA,Other,Morocco,1073856.0
TDA,Other,Nigeria,337380.0
TDA,Other,North Macedonia,1415601.0
TDA,Other,Pakistan,13890.0
TDA,Other,Peru,1490.0
TDA,Other,Philippines,847949.0
TDA,Other,Poland,3679.0
TDA,Other,Romania,307184.0
TDA,Other,Russia,985078.0
TDA,Other,Senegal,218507.0
TDA,Other,Slovak Republic,3466.0
TDA,Other,South Africa,177798.0
TDA,Other,Taiwan,1056.0
TDA,Other,Thailand,478475.0
TDA,Other,Turkey,101181.0
TDA,Other,Venezuela,36045.0
TDA,Other,Vietnam,33818.0
TDA,Other,Yemen,3521.0
TREAS,Economic Growth,Afghanistan,1290271.0
TREAS,Economic Growth,Angola,330761.0
TREAS,Economic Growth,Argentina,303436.0
TREAS,Economic Growth,Cambodia,46112.0
TREAS,Economic Growth,Ghana,724914.0
TREAS,Economic Growth,Guinea,316300.0
TREAS,Economic Growth,India,77954.0
TREAS,Economic Growth,Indonesia,334256.0
TREAS,Economic Growth,Kosovo,54047.0
TREAS,Economic Growth,Libya,9666.0
TREAS,Economic Growth,Mongolia,732348.0
TREAS,Economic Growth,Nigeria,155828.0
TREAS,Economic Growth,Paraguay,64693.0
TREAS,Economic Growth,Peru,526965.0
TREAS,Economic Growth,Serbia,398581.0
TREAS,Economic Growth,Sierra Leone,275337.0
TREAS,Economic Growth,Thailand,84379.0
TREAS,Economic Growth,Turkey,244472.0
TREAS,Economic Growth,Turkmenistan,1710.0
TREAS,Economic Growth,Uganda,65528.0
TREAS,Economic Growth,Ukraine,551722.0
TREAS,Governance,Afghanistan,3273982.0
TREAS,Governance,Albania,2424831.0
TREAS,Governance,Algeria,206238.0
TREAS,Governance,Angola,2987.0
TREAS,Governance,Argentina,463785.0
TREAS,Governance,Azerbaijan,729987.0
TREAS,Governance,Bolivia,709649.0
TREAS,Governance,Bosnia and Herzegovina,2449702.0
TREAS,Governance,Botswana,942797.0
TREAS,Governance,Brazil,62400.0
TREAS,Governance,Burkina Faso,53763.0
TREAS,Governance,Burma (Myanmar),691699.0
TREAS,Governance,Chad,471163.0
TREAS,Governance,Chile,48622.0
TREAS,Governance,China (P.R.C.),177660.0
TREAS,Governance,Colombia,40256.0
TREAS,Governance,Costa Rica,32180.0
TREAS,Governance,Cote d'Ivoire,94400.0
TREAS,Governance,Dominican Republic,361043.0
TREAS,Governance,Ecuador,499456.0
TREAS,Governance,El Salvador,976155.0
TREAS,Governance,Ethiopia,37027.0
TREAS,Governance,Gambia,209289.0
TREAS,Governance,Georgia,94915.0
TREAS,Governance,Ghana,377870.0
TREAS,Governance,Guatemala,459700.0
TREAS,Governance,Guinea,732017.0
TREAS,Governance,Haiti,26642.0
TREAS,Governance,Honduras,692025.0
TREAS,Governance,India,189675.0
TREAS,Governance,Indonesia,829803.0
TREAS,Governance,Jamaica,555512.0
TREAS,Governance,Jordan,2158148.0
TREAS,Governance,Kenya,27933.0
TREAS,Governance,Kosovo,1702994.0
TREAS,Governance,Kyrgyzstan,3285140.0
TREAS,Governance,Lesotho,149171.0
TREAS,Governance,Liberia,8832.0
TREAS,Governance,Madagascar,56343.0
TREAS,Governance,Malawi,186102.0
TREAS,Governance,Moldova,48917.0
TREAS,Governance,Mongolia,816032.0
TREAS,Governance,Namibia,432747.0
TREAS,Governance,Nicaragua,698055.0
TREAS,Governance,Niger,153361.0
TREAS,Governance,Nigeria,506472.0
TREAS,Governance,North Macedonia,388906.0
TREAS,Governance,Paraguay,117545.0
TREAS,Governance,Peru,292843.0
TREAS,Governance,Philippines,2934924.0
TREAS,Governance,Rwanda,818292.0
TREAS,Governance,Senegal,1817397.0
TREAS,Governance,Serbia,408715.0
TREAS,Governance,South Africa,243365.0
TREAS,Governance,Sri Lanka,2628968.0
TREAS,Governance,St. Vincent and Grenadines,24664.0
TREAS,Governance,Tunisia,172909.0
TREAS,Governance,Uganda,1673555.0
TREAS,Governance,Ukraine,16420.0
TREAS,Governance,Uzbekistan,1001.0
TREAS,Governance,Vietnam,52102.0
TREAS,Governance,Zambia,360619.0
USAID,Administrative Costs,Afghanistan,190798465.0
USAID,Administrative Costs,Albania,3543975.0
USAID,Administrative Costs,Angola,7301599.0
USAID,Administrative Costs,Argentina,1390.0
USAID,Administrative Costs,Armenia,9476197.0
USAID,Administrative Costs,Azerbaijan,4515316.0
USAID,Administrative Costs,Bangladesh,14884016.0
USAID,Administrative Costs,Belarus,1013239.0
USAID,Administrative Costs,Benin,2465933.0
USAID,Administrative Costs,Bolivia,15187367.0
USAID,Administrative Costs,Bosnia and Herzegovina,12710337.0
USAID,Administrative Costs,Botswana,582319.0
USAID,Administrative Costs,Brazil,3252992.0
USAID,Administrative Costs,Bulgaria,1229494.0
USAID,Administrative Costs,Burkina Faso,5863561.0
USAID,Administrative Costs,Burma (Myanmar),11618443.0
USAID,Administrative Costs,Burundi,2239799.0
USAID,Administrative Costs,Cambodia,13981390.0
USAID,Administrative Costs,Cameroon,1024611.0
USAID,Administrative Costs,Central African Republic,66500.0
USAID,Administrative Costs,Chad,139548.0
USAID,Administrative Costs,China (P.R.C.),2214876.0
USAID,Administrative Costs,Colombia,19790949.0
USAID,Administrative Costs,Congo (Kinshasa),34524915.0
USAID,Administrative Costs,Costa Rica,2802421.0
USAID,Administrative Costs,Cote d'Ivoire,3281646.0
USAID,Administrative Costs,Croatia,2191235.0
USAID,Administrative Costs,Cuba,1110127.0
USAID,Administrative Costs,Cyprus,1501842.0
USAID,Administrative Costs,Djibouti,1249677.0
USAID,Administrative Costs,Dominican Republic,21995227.0
USAID,Administrative Costs,Ecuador,2839764.0
USAID,Administrative Costs,Egypt,36047255.0
USAID,Administrative Costs,El Salvador,17723749.0
USAID,Administrative Costs,Eritrea,838885.0
USAID,Administrative Costs,Eswatini,394632.0
USAID,Administrative Costs,Ethiopia,22886505.0
USAID,Administrative Costs,Georgia,22839172.0
USAID,Administrative Costs,Ghana,18802653.0
USAID,Administrative Costs,Guatemala,20891669.0
USAID,Administrative Costs,Guinea,10697900.0
USAID,Administrative Costs,Guyana,551933.0
USAID,Administrative Costs,Haiti,38953707.0
USAID,Administrative Costs,Honduras,22583888.0
USAID,Administrative Costs,Hungary,1326180.0
USAID,Administrative Costs,India,35607448.0
USAID,Administrative Costs,Indonesia,33087850.0
USAID,Administrative Costs,Iraq,95142706.0
USAID,Administrative Costs,Ireland,87662.0
USAID,Administrative Costs,Israel,807.0
USAID,Administrative Costs,Jamaica,6061408.0
USAID,Administrative Costs,Japan,559077.0
USAID,Administrative Costs,Jordan,35267261.0
USAID,Administrative Costs,Kazakhstan,22247966.0
USAID,Administrative Costs,Kenya,27045691.0
USAID,Administrative Costs,"Korea, Democratic Republic",15912444.0
USAID,Administrative Costs,Kosovo,4734306.0
USAID,Administrative Costs,Kyrgyzstan,5078920.0
USAID,Administrative Costs,Laos,606287.0
USAID,Administrative Costs,Lebanon,7574411.0
USAID,Administrative Costs,Liberia,21579362.0
USAID,Administrative Costs,Libya,4848947.0
USAID,Administrative Costs,Madagascar,3793826.0
USAID,Administrative Costs,Malawi,22436660.0
USAID,Administrative Costs,Malaysia,383623.0
USAID,Administrative Costs,Mali,11152042.0
USAID,Administrative Costs,Marshall Islands,449047.0
USAID,Administrative Costs,Mauritania,225674.0
USAID,Administrative Costs,Mexico,7145322.0
USAID,Administrative Costs,Micronesia (Federated States),15441.0
USAID,Administrative Costs,Moldova,4073187.0
USAID,Administrative Costs,Mongolia,2131969.0
USAID,Administrative Costs,Montenegro,451362.0
USAID,Administrative Costs,Morocco,5054328.0
USAID,Administrative Costs,Mozambique,24955485.0
USAID,Administrative Costs,Namibia,4913797.0
USAID,Administrative Costs,Nepal,21708609.0
USAID,Administrative Costs,Nicaragua,7926330.0
USAID,Administrative Costs,Niger,2186335.0
USAID,Administrative Costs,Nigeria,34719146.0
USAID,Administrative Costs,North Macedonia,6020787.0
USAID,Administrative Costs,Pakistan,60371340.0
USAID,Administrative Costs,Panama,2301683.0
USAID,Administrative Costs,Papua New Guinea,231093.0
USAID,Administrative Costs,Paraguay,3915039.0
USAID,Administrative Costs,Peru,14017509.0
USAID,Administrative Costs,Philippines,16058358.0
USAID,Administrative Costs,Poland,8428.0
USAID,Administrative Costs,Romania,1212481.0
USAID,Administrative Costs,Russia,9798506.0
USAID,Administrative Costs,Rwanda,24977963.0
USAID,Administrative Costs,Senegal,26877888.0
USAID,Administrative Costs,Serbia,11377143.0
USAID,Administrative Costs,Sierra Leone,714719.0
USAID,Administrative Costs,Somalia,6125519.0
USAID,Administrative Costs,South Africa,36858227.0
USAID,Administrative Costs,South Sudan,36742576.0
USAID,Administrative Costs,Sri Lanka,7147275.0
USAID,Administrative Costs,Sudan,2041092.0
USAID,Administrative Costs,Syria,2941210.0
USAID,Administrative Costs,Tajikistan,2560727.0
USAID,Administrative Costs,Tanzania,20669205.0
USAID,Administrative Costs,Thailand,1681193.0
USAID,Administrative Costs,Timor-Leste,4414243.0
USAID,Administrative Costs,Tunisia,944619.0
USAID,Administrative Costs,Turkey,520624.0
USAID,Administrative Costs,Turkmenistan,466685.0
USAID,Administrative Costs,Uganda,41974306.0
USAID,Administrative Costs,Ukraine,24152198.0
USAID,Administrative Costs,United Arab Emirates,8648.0
USAID,Administrative Costs,Uzbekistan,1188734.0
USAID,Administrative Costs,Venezuela,2106480.0
USAID,Administrative Costs,Vietnam,7243611.0
USAID,Administrative Costs,West Bank/Gaza,79029922.0
USAID,Administrative Costs,Yemen,7043938.0
USAID,Administrative Costs,Zambia,14831142.0
USAID,Administrative Costs,Zimbabwe,22455401.0
USAID,Agriculture,Afghanistan,266790747.0
USAID,Agriculture,Angola,3702.0
USAID,Agriculture,Azerbaijan,234897.0
USAID,Agriculture,Bangladesh,21586131.0
USAID,Agriculture,Bolivia,82608095.0
USAID,Agriculture,Bosnia and Herzegovina,3282173.0
USAID,Agriculture,Brazil,4231168.0
USAID,Agriculture,Bulgaria,1375306.0
USAID,Agriculture,Burma (Myanmar),16955870.0
USAID,Agriculture,Burundi,3135956.0
USAID,Agriculture,Cambodia,22471033.0
USAID,Agriculture,Colombia,129085758.0
USAID,Agriculture,Congo (Kinshasa),12512047.0
USAID,Agriculture,Dominican Republic,1890340.0
USAID,Agriculture,Ecuador,9524202.0
USAID,Agriculture,Egypt,15717558.0
USAID,Agriculture,El Salvador,7581129.0
USAID,Agriculture,Eritrea,1232502.0
USAID,Agriculture,Ethiopia,56375648.0
USAID,Agriculture,Georgia,3657269.0
USAID,Agriculture,Ghana,43308958.0
USAID,Agriculture,Guatemala,19188843.0
USAID,Agriculture,Guinea,90473.0
USAID,Agriculture,Guyana,753863.0
USAID,Agriculture,Haiti,28507448.0
USAID,Agriculture,Honduras,16817050.0
USAID,Agriculture,India,5011001.0
USAID,Agriculture,Indonesia,4000428.0
USAID,Agriculture,Israel,144499.0
USAID,Agriculture,Jamaica,2843693.0
USAID,Agriculture,Jordan,192580.0
USAID,Agriculture,Kazakhstan,7881.0
USAID,Agriculture,Kenya,43995477.0
USAID,Agriculture,Kyrgyzstan,9319068.0
USAID,Agriculture,Lebanon,4180391.0
USAID,Agriculture,Liberia,26820302.0
USAID,Agriculture,Madagascar,40119.0
USAID,Agriculture,Malawi,40257943.0
USAID,Agriculture,Mali,39122723.0
USAID,Agriculture,Mexico,130395.0
USAID,Agriculture,Moldova,2036186.0
USAID,Agriculture,Morocco,24621.0
USAID,Agriculture,Mozambique,34730112.0
USAID,Agriculture,Nepal,28570925.0
USAID,Agriculture,Nicaragua,619045.0
USAID,Agriculture,Niger,4521112.0
USAID,Agriculture,Nigeria,44844704.0
USAID,Agriculture,North Macedonia,3707.0
USAID,Agriculture,Pakistan,79586844.0
USAID,Agriculture,Peru,35044112.0
USAID,Agriculture,Philippines,376733.0
USAID,Agriculture,Romania,79840.0
USAID,Agriculture,Rwanda,38595920.0
USAID,Agriculture,Senegal,14849677.0
USAID,Agriculture,Serbia,161693.0
USAID,Agriculture,Sierra Leone,550694.0
USAID,Agriculture,Somalia,7598678.0
USAID,Agriculture,South Africa,7116811.0
USAID,Agriculture,South Sudan,10320156.0
USAID,Agriculture,Sri Lanka,11141.0
USAID,Agriculture,Tajikistan,5064213.0
USAID,Agriculture,Tanzania,26139872.0
USAID,Agriculture,Timor-Leste,4762117.0
USAID,Agriculture,Turkmenistan,510350.0
USAID,Agriculture,Uganda,32137005.0
USAID,Agriculture,Ukraine,926.0
USAID,Agriculture,Uzbekistan,597649.0
USAID,Agriculture,Venezuela,982578.0
USAID,Agriculture,West Bank/Gaza,518595.0
USAID,Agriculture,Yemen,2033124.0
USAID,Agriculture,Zambia,12332273.0
USAID,Agriculture,Zimbabwe,8120154.0
USAID,Commodity Assistance,Afghanistan,8108224.0
USAID,Commodity Assistance,Angola,20700284.0
USAID,Commodity Assistance,Armenia,239599.0
USAID,Commodity Assistance,Bangladesh,83115340.0
USAID,Commodity Assistance,Benin,4282643.0
USAID,Commodity Assistance,Bolivia,36888895.0
USAID,Commodity Assistance,Botswana,326865.0
USAID,Commodity Assistance,Burkina Faso,36869303.0
USAID,Commodity Assistance,Burundi,18548975.0
USAID,Commodity Assistance,Cabo Verde,3340796.0
USAID,Commodity Assistance,Cambodia,656892.0
USAID,Commodity Assistance,Cameroon,161120.0
USAID,Commodity Assistance,Central African Republic,199893.0
USAID,Commodity Assistance,Chad,10462640.0
USAID,Commodity Assistance,Colombia,1306162.0
USAID,Commodity Assistance,Congo (Brazzaville),659538.0
USAID,Commodity Assistance,Congo (Kinshasa),27396125.0
USAID,Commodity Assistance,Costa Rica,310312.0
USAID,Commodity Assistance,Dominican Republic,64217.0
USAID,Commodity Assistance,Egypt,239750322.0
USAID,Commodity Assistance,El Salvador,605607.0
USAID,Commodity Assistance,Eritrea,3598963.0
USAID,Commodity Assistance,Ethiopia,173819718.0
USAID,Commodity Assistance,Gambia,3279394.0
USAID,Commodity Assistance,Georgia,54320.0
USAID,Commodity Assistance,Ghana,23526088.0
USAID,Commodity Assistance,Guatemala,43346433.0
USAID,Commodity Assistance,Guinea,7738334.0
USAID,Commodity Assistance,Guinea-Bissau,101880.0
USAID,Commodity Assistance,Guyana,176841.0
USAID,Commodity Assistance,Haiti,63062700.0
USAID,Commodity Assistance,Honduras,22601317.0
USAID,Commodity Assistance,India,64649309.0
